baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Genes	Genotype
0.506994930148422	2.49210893594451	0.93422454950479	2.66756952305044	0.00764020801246373	NA	1700030C10Rik	B6
67.7470317360947	3.10201886571072	0.833206278166297	3.72299026903347	0.000196877112687016	0.00465415971147533	2210010C04Rik	B6
1.35918759366252	2.54485197020944	0.89237863582439	2.85176254568049	0.00434775653960582	NA	2700070H01Rik	B6
0.40367158651808	2.20418041216948	1.20487997250761	1.82937758321447	0.0673430634120964	NA	4933438K21Rik	B6
0.477317323754588	2.32967438005908	1.0757143878689	2.16569974923772	0.0303341382212256	NA	AI429214	B6
0.400874120622701	2.20578158133578	1.1904380971597	1.85291581863736	0.0638944254281504	NA	Acy3	B6
0.376904396690315	2.01879627106026	1.15835467300424	1.74281359423745	0.0813661809360659	NA	Akr1cl	B6
2.44292623651218	2.05445390263777	0.774352146678702	2.65312611510098	0.00797500676257666	0.0730013684357269	Ammecr1	B6
5.31455416938776	4.31682165855203	1.76440085387369	2.44662183713785	0.0144202050149093	0.107303290258001	Amy1	B6
93.066678648247	3.35655162073667	1.0491710200035	3.19924164577617	0.00137789623324466	0.0206412481782769	Amy2a5	B6
45.655515444808	3.55406074519112	1.25546320354116	2.83087607439752	0.00464207030228137	0.0510679518485037	Amy2b	B6
0.433413720373855	2.28689369850937	1.34426097315683	1.70122747306938	0.0889002808829326	NA	Angpt2	B6
0.795543961871286	2.63034486946963	1.07377506967769	2.4496237096091	0.0143005575656883	NA	Arhgdig	B6
17.8346398426139	2.60897553697964	0.292927405891638	8.90656007087562	5.26404463161186e-19	2.99655740654505e-16	Atf3	B6
1.86997814750099	2.17643554411297	0.647654170715363	3.36049027787315	0.000778042689719951	NA	B3gnt7	B6
0.797663603998842	2.45563256670162	0.905810746155043	2.71097751613702	0.00670851750430916	NA	Bambi	B6
1.01400371496378	2.15369260131342	0.869112802168809	2.47803575777395	0.0132107904830049	NA	C1rb	B6
1.29634438551253	2.4266595969192	1.5350526595892	1.58083149901099	0.11391657027105	NA	Capn11	B6
4.53196379667089	2.01177955637659	0.793858285155482	2.53417970687623	0.0112710912859904	0.091054528620644	Car3	B6
0.492785056381748	2.04011682077337	0.990115415111445	2.06048384828322	0.0393523083804655	NA	Cass4	B6
7.95117592143541	2.6479446672545	0.384419865281493	6.88815773169144	5.65195251748821e-12	1.16995417112006e-09	Ccl4	B6
2.77098758955581	2.05860793528123	0.528428312162935	3.89571846908627	9.7908063689328e-05	0.0027385280035742	Ccrl2	B6
0.341409124307652	2.00018158192066	3.02963072629326	0.66020639563815	0.509121388585355	NA	Cd209f	B6
32.7844595792933	3.24987375927504	1.00670131175379	3.22824031451134	0.00124554290002123	0.0192604494624675	Cel	B6
72.9800516488073	2.8134192876249	0.848525020479455	3.31565860725614	0.000914274432535982	0.0152253694184039	Cela1	B6
61.9605648731115	3.25935848926432	1.06338205944296	3.06508696504783	0.00217606712698736	0.0290610255023474	Cela2a	B6
19.3736376223088	3.52156820445758	1.14253049901014	3.08225312804215	0.00205440058464592	0.0278444650668974	Cela3b	B6
1.21824553395091	2.57317874313032	0.802680923349258	3.20573053162083	0.00134720084466914	NA	Chrne	B6
1.73394351955607	2.30739795583687	0.826412961712229	2.79206409233493	0.00523729811407588	NA	Chst1	B6
0.526110068813929	2.19171462344727	0.967492208531097	2.26535635545309	0.0234908203289973	NA	Clca1	B6
26.127054471383	2.67456557065101	0.831020594613573	3.21841069642165	0.00128903103549166	0.0197651425442054	Clps	B6
2.70154846787402	2.6786896569815	0.670933528368092	3.99248143627114	6.53854531387825e-05	0.00194617878166023	Col4a1	B6
56.9330006714222	3.39252729244309	0.88200538214116	3.84637935451978	0.000119876115094882	0.00318315199828109	Cpa1	B6
5.71621099267279	4.17236185006022	1.32583263282632	3.14697477400739	0.00164969193759975	0.0235877459460887	Cpa2	B6
47.1444107970777	3.82326487292319	1.01337916987313	3.77278810003746	0.000161433388326766	0.00402831589282244	Cpb1	B6
114.892156961441	3.05790903471283	0.882324691238603	3.46574120057794	0.000528771994580661	0.0100543952539471	Ctrb1	B6
23.5894861260441	2.64451275721557	0.949245126492767	2.78591133460586	0.00533774697765434	0.0558806890488227	Ctrl	B6
2.41869843978784	3.48555871500801	2.4181537597765	1.44141318595479	0.149467987266527	0.423438391298142	Cuzd1	B6
1.30044505563376	2.58752900509975	0.948154929098311	2.72901498024218	0.00635238181770673	NA	Cxcl1	B6
1.14559992353458	2.36155884761329	0.910217988771772	2.59449810566799	0.00947291356044608	NA	Cyp4b1	B6
0.553840619885962	2.06827275625634	1.09389240858506	1.89074605511856	0.0586582513645287	NA	D430019H16Rik	B6
6.74046315896326	4.81751133832427	1.97542114675977	2.43872621604071	0.0147391303262138	0.108611649685401	Dmbt1	B6
146.59647781733	2.49454688780382	0.184213925675078	13.5415760706591	8.88616654114431e-42	8.09352048567424e-38	Dnajb1	B6
14.085034589902	2.36103387558696	0.323144993292755	7.30642257993449	2.74348453554238e-13	7.34931092638824e-11	Dnajb4	B6
0.458672038131504	2.05122380385785	1.02273560572065	2.0056247112004	0.0448963033745303	NA	Dpysl3	B6
3.61742505900715	2.38345992838558	0.586065586932356	4.06688258367349	4.7646234192481e-05	0.0015536469164596	Dusp4	B6
0.965854587063912	2.05952830290521	0.986498922929572	2.08771469997058	0.0368235780214056	NA	Elane	B6
0.390862250545368	2.03291312343142	1.29566693968331	1.56900902629214	0.116645835810291	NA	Fam124a	B6
0.604347755090371	2.00769114263545	0.930258682895583	2.15820736699407	0.0309117128894398	NA	Fam71b	B6
140.431574428462	2.34053573669698	0.287213704911208	8.14910882271636	3.66615929076137e-16	1.4517990791415e-13	Fosb	B6
0.727202610771633	2.16274097780026	0.929736482069934	2.32618706430149	0.0200085734516061	NA	Fpr2	B6
1.23562919737554	2.31564373126107	2.07460908663124	1.116183162497	0.264343740232653	NA	Gal	B6
0.590391354137984	2.69274366697607	1.18717197504953	2.26820016271334	0.0233170095514927	NA	Gata6	B6
25.4412549532769	3.91779710463858	0.556174721095961	7.04418405949559	1.86551415364524e-12	4.59218997605428e-10	Glycam1	B6
5.96046112291917	5.07326801976285	2.38956273172544	2.12309472038827	0.033745915353642	0.182624953678533	Gm10334	B6
0.481096818057176	-2.03652102093857	0.954855637975492	-2.13280514869918	0.0329407137240985	NA	Gm10548	B6
12.616911205609	3.74959794665039	1.3232982218752	2.83352451070096	0.00460377772313298	0.0508873877455038	Gm13011	B6
0.817203600162116	2.17735687644601	0.926161138097827	2.35094821719461	0.0187256396219318	NA	Gm13889	B6
9.88502794056975	6.51637472919374	2.43775694555003	2.67310272301305	0.00751532335820167	0.069989330415645	Gm5409	B6
3.02458465033882	2.65387759708693	1.60680967901403	1.65164401966723	0.0986071407746748	0.336381001738231	Gm5771	B6
4.65289625631451	2.60869071313266	2.45457756324705	1.06278601751812	0.287879001891947	0.588161196555409	Gp2	B6
4.19152411112219	2.08037067425521	0.431043972514302	4.82635370614348	1.39055453162597e-06	8.38753024771478e-05	Grasp	B6
1.68261688115508	-2.10517132698675	0.621977638412351	-3.38464149991047	0.000712712733575815	NA	Hk3	B6
2.47966739632131	2.55443055503363	0.881699643727257	2.89716636862316	0.00376550010848589	0.0435230647056973	Hoxc8	B6
1.82141955067434	2.20305266842584	0.788310057556662	2.79465249403784	0.00519555305367854	NA	Hp	B6
0.81505084333016	2.5181543805718	0.910592214335034	2.76540293331049	0.00568525222688811	NA	Hspa1l	B6
16.4993960278428	2.01405177002399	0.27629750522632	7.2894316160193	3.11265374395442e-13	8.10001437141052e-11	Hspb1	B6
3.16830423184845	2.27622778667109	0.582640963428892	3.90674176644789	9.35490375123602e-05	0.00264610134677819	Insig1	B6
0.439824590562405	2.30320880964048	1.17400747824507	1.96183487100386	0.0497817124082204	NA	Jam2	B6
1.32668157769156	-2.17632084908821	0.729956707956774	-2.98143824882432	0.00286897900148359	NA	Kdm5d	B6
8.60649329119614	3.50305155906995	1.26381357778024	2.77181035293409	0.00557455037252555	0.0571391543416178	Klk1	B6
2.99677832708288	3.0308686232906	1.51382493606004	2.0021262373831	0.0452711563288015	0.218974876177761	Klk1b5	B6
1.06087945512411	2.19199406470498	2.57262411061785	0.852045992905878	0.394188565373471	NA	Krt8	B6
2.79354490480503	2.85273574735779	0.742127057317797	3.84399910935491	0.000121045444654654	0.00319559973888288	Lcn2	B6
0.613604188810311	2.61216606819184	1.01078714103665	2.58428897850127	0.00975799970149615	NA	Lmbr1	B6
2.01037066697749	2.70179272326915	0.8667695426254	3.1170831350229	0.00182650057268983	0.0254369529297537	Ltbp1	B6
0.869678808415352	2.00457887820703	0.903955249818873	2.21756428607356	0.0265845552564776	NA	Ltbp2	B6
1.59583988108818	3.03335639732073	1.45428171623997	2.08581072253555	0.0369957717567895	NA	Ltf	B6
7.9481863359547	3.12476685372539	0.479125048982486	6.52181901230469	6.94598000128306e-11	1.12971403306582e-08	Maff	B6
0.455353743750102	2.32798557067014	1.32069263239319	1.76270050545498	0.0779510154772388	NA	Mctp1	B6
0.576270667523362	2.15516989160375	1.1127408322398	1.93681208522354	0.0527683180911696	NA	Mcts2	B6
2.41467282642539	2.29114914544622	0.68823724206116	3.32901070361231	0.000871550548438347	0.0148098552148815	Me1	B6
0.617580453311103	2.20983487476729	1.11612762371151	1.97991235753025	0.0477133775961605	NA	Met	B6
4.28311124340873	2.47456137275404	0.491505737658446	5.03465409080056	4.78712471536888e-07	3.18256437281604e-05	Mir22hg	B6
1.2866877810274	2.03493323374793	0.860811589807636	2.3639705341359	0.0180802505489983	NA	Mx2	B6
0.718253778181628	2.0266109110613	0.984052072257144	2.05945494979022	0.0394506764163436	NA	Mybphl	B6
1.67866701003132	2.41503233438502	0.723671174452007	3.33719570385511	0.000846283353709152	NA	Myl9	B6
3.33545876001717	2.43319427889077	0.866248076897867	2.80888852025429	0.00497128576578903	0.0535839890589426	Ngp	B6
1.31305492163755	2.00723760571153	0.807422500674851	2.48598175556646	0.0129194588800176	NA	Nlrc3	B6
0.493163996372043	2.45638505232333	1.17996673820204	2.08174092777075	0.0373661400730814	NA	Npr3	B6
64.1013259728049	2.62448073781294	0.205619603692065	12.7637671247696	2.6125434798609e-37	7.93168200485768e-34	Nr4a1	B6
5.37537110441681	2.0782442694192	0.408402658830631	5.08871385747043	3.60500084710043e-07	2.50643875690006e-05	Nr4a2	B6
7.1300849934561	3.04245752851859	1.07465390167188	2.83110452936086	0.00463875584228987	0.0510679518485037	Nupr1	B6
1.50560579879121	2.89037405755646	1.68280336123677	1.71759465433453	0.0858705760615069	NA	Pdia2	B6
15.3496741784872	2.00097792778892	0.260361338610628	7.68538807822539	1.52533905027042e-14	5.14547706291222e-12	Phlda1	B6
0.751512716714752	2.18296425431617	0.924455231916963	2.36135204707485	0.0182084359603115	NA	Pi16	B6
14.6111024225697	3.61505584036507	1.00704400416921	3.58976948911723	0.000330970508572045	0.00689812217865946	Pla2g1b	B6
0.364224583929977	2.01414637239552	1.1487190851212	1.75338461638166	0.0795360098060986	NA	Pls3	B6
53.094319471936	3.84678235373101	1.01081517942057	3.80562384899692	0.000141447213106329	0.00361882364318102	Pnlip	B6
12.5268326928768	4.65991026623541	1.32345255608121	3.52102555155705	0.000429881191132743	0.00853019147894775	Pnliprp1	B6
14.6741297932649	6.4406285564375	1.90525837396076	3.38044889053465	0.000723675326978709	0.0130004632704578	Pnliprp2	B6
1.02788055604762	2.34592950951425	0.878466235508408	2.67048341152982	0.00757421140176577	NA	Ppp1r3c	B6
1.16524226220092	2.58665516417888	3.01920618259351	0.856733527869545	0.391592169400947	NA	Prss1	B6
24.3009053482147	3.81967225035665	1.26183957841848	3.02706644781584	0.00246939668890877	0.0319478196627573	Prss2	B6
5.19827110432226	4.63329972630184	1.66803693846254	2.77769611659346	0.00547457915345648	0.0565975788078112	Prss3	B6
0.522122772702908	2.02805973777364	1.129529397722	1.7954908848444	0.0725755237454468	NA	Prtg	B6
0.353156215708292	2.06930747772776	1.31876168204427	1.56912921106416	0.116617834535875	NA	Rbfox1	B6
0.568667335300431	2.08904227363473	0.997993076548185	2.09324325260874	0.0363274454880812	NA	Rbm24	B6
1.63660970546588	2.3985551544723	0.740145635157204	3.24065297495519	0.00119256265688599	NA	Rbp1	B6
6.22156852608931	3.63030778509582	1.67902751798474	2.1621490691547	0.0306066878153343	0.171232010210113	Reg1	B6
9.20472820498511	5.30551572236477	2.91644186551072	1.81917417422469	0.0688848615913502	0.275781678845722	Reg2	B6
2.63105877494281	2.8872911799452	2.97989595286383	0.968923487805124	0.332583365495107	0.631335852772792	Reg3d	B6
1.10940238518008	2.07715259082065	0.900206884313283	2.30741691384108	0.0210315892184886	NA	Retn	B6
6.61882914277831	3.1344051276821	0.544885941173674	5.75240594560148	8.79822193427264e-09	9.317930857832e-07	Retnlg	B6
13.9660643134506	3.36661502460045	1.11651804142636	3.01528045198409	0.00256741737042043	0.0327605739440411	Rnase1	B6
16.9332316730875	2.69796095884141	0.645514302322141	4.17955256628071	2.92083201032733e-05	0.00105567214087545	S100a8	B6
16.901681951961	2.81401006343378	0.6608378181363	4.25824610245502	2.06037053311216e-05	0.000795163339643455	S100a9	B6
0.415381912226368	2.14083018697167	1.07214278125557	1.99677713118078	0.0458493989054462	NA	Sema3b	B6
0.998377165640748	2.18651451274336	0.895021148457936	2.44297524869729	0.0145667362746721	NA	Serpina1e	B6
1.15111151244292	2.01675211790793	2.64767898013828	0.761705679969782	0.446235684568773	NA	Serpini2	B6
14.8413296005241	2.10743035924562	0.295905389038301	7.12197356761503	1.06392464259829e-12	2.69172934577367e-10	Sik1	B6
0.368833855521117	2.09656897045449	1.05863177818398	1.98045157311546	0.0476528097695327	NA	Slc25a34	B6
1.06516079590678	2.12477967084529	1.11880886740571	1.89914446760887	0.05754548382803	NA	Slc6a8	B6
1.89948498376692	2.09404920578121	0.769791294096459	2.72028174628695	0.0065226314407951	NA	Smpx	B6
1.84205508270257	2.12234716584273	0.815935928789264	2.60111988081221	0.00929199768820275	NA	Sox9	B6
7.60039776819659	4.68109586117859	2.2135637395837	2.11473280731412	0.034452726536168	0.18513004913948	Spink3	B6
0.393558777254305	2.10906872166601	1.15129159098954	1.83191533593436	0.0669640353439552	NA	Svip	B6
3.74629306924129	2.32047100737676	1.46748909502647	1.58125264115499	0.113820283392297	0.364256901313086	Sycn	B6
2.1325865625559	2.31800580271615	0.727694963489846	3.18540861077224	0.00144549751300695	0.0213380734983263	Tead1	B6
0.426839889144026	2.34158503762022	1.14743185185972	2.04071817757635	0.0412788474991946	NA	Tinagl1	B6
5.69170095142171	2.13885821773085	0.449800746099327	4.75512376597645	1.98324880042186e-06	0.000110826502904135	Tnfrsf12a	B6
0.563467570547862	2.13129810174074	1.12906947497533	1.88765895188807	0.0590717503588023	NA	Trdn	B6
1.37162825906871	-2.27866073495938	0.712758213170676	-3.19696173660749	0.00138883348237977	NA	Trnp1	B6
12.9083190856799	6.93367253206683	2.87183440374846	2.41437059289236	0.0157624210474536	0.113793075093675	Try10	B6
36.0056875980056	4.0944070024665	1.15135270773032	3.55617090660069	0.000376299332757207	0.00766741459228778	Try4	B6
26.1250831399772	3.94506972467228	1.19901489026719	3.29025915916121	0.00100095147271752	0.0163674434712947	Try5	B6
1.73843317381259	3.88030923000636	0.942607498808992	4.11656944688985	3.84553493004866e-05	NA	Tsix	B6
0.465499416452776	2.01074424549247	1.00920183232624	1.99241041889277	0.0463260451156987	NA	Tspan15	B6
0.571509403042558	2.15459245527224	1.03033587397104	2.09115542776179	0.0365141333960255	NA	Txlnb	B6
0.34186616126876	2.01105223075652	1.38047660151124	1.45678110628965	0.145176812890707	NA	Uaca	B6
1.32180421831456	2.02243872682947	0.968566785135679	2.08807359272201	0.0367911967153223	NA	Uevld	B6
0.681510780048609	2.17955438491347	0.883890097031132	2.46586582679713	0.0136682522626071	NA	Utp14b	B6
1.27043828541419	2.12087924282816	0.755459272157545	2.807403815127	0.00499425919495068	NA	Vegfa	B6
105.421296030595	4.42502895954661	0.70406178097648	6.28500094609515	3.27851695281822e-10	4.81624716230135e-08	Xist	B6
0.339857511217814	2.00675213617169	1.08647686666951	1.84702702628469	0.0647432234337717	NA	Zfp811	B6
11.7215142473089	3.28155150843981	1.17445253994141	2.79411163656177	0.0052042509306161	0.0551808119628072	Zg16	B6
