item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
CCL2_BacillusS	0.410096301361566	-0.0771037626593052	0.400988548403731	0.548020449242611	-0.100561280214485	0.424675691520134	-0.162456258960736	0.133043204638309	-0.491127926827572	0.55737133026524	0.184536534808612	0.0407770413327257	0.31416096058323	0.446952697108056	0.141588948932137	0.631496784116158	-0.517768362604421	0.619604182813706	0.654484839783576	-0.287828614809371	0.232320846008417	0.413289949563133	0.170270625891724	-0.140498114440086	0.247925340997539	0.296745857306081	0.0464532408254756	-0.210966707363251	0.349881518681816	-0.263053580969238	0.0939838892626483	0.428958295000926	-0.0466913134050517	-0.371872613690299	-0.115221819822135	-0.365715727646159
CCL2_BacteroidesV	0.446369660391508	-0.0839236546120361	0.436456319107471	0.596493313896909	-0.109456009110162	0.462238609738743	-0.176825650219275	0.144810986772205	-0.534568600543235	0.606671288125338	0.200858944835307	0.0443838045625571	0.341948758909116	0.486486035003995	0.154112609258348	0.687353200037118	-0.563565405027725	0.674408688255564	0.712374568352946	-0.313287295244692	0.252869818114297	0.44984578943342	0.185331204406374	-0.152925289547969	0.269854543667171	0.322993275258825	0.0505620686226842	-0.229626888140656	0.380828830088796	-0.286320889050119	0.102296842456656	0.466900013060271	-0.0508211989199854	-0.404765055745996	-0.125413285642761	-0.398063588009107
CCL2_CandidaA	0.414425312908415	-0.0779176765564787	0.405221417733278	0.553805399862268	-0.101622813668382	0.429158604353419	-0.164171161091196	0.134447620057802	-0.49631231512651	0.563254989582794	0.186484518214826	0.0412074872601569	0.317477270487558	0.451670767913016	0.143083573957524	0.638162918048993	-0.523233969616398	0.626144777432509	0.661393637593392	-0.290866958225018	0.234773244680644	0.417652673532882	0.172068017146235	-0.141981224523504	0.250542462050256	0.299878331894349	0.0469436051990492	-0.21319368992599	0.353574897845134	-0.265830397013848	0.0949759912164698	0.433486415361949	-0.0471841908930879	-0.37579813272882	-0.116438111182976	-0.369576254070289
CCL2_CD3.CD28	0.474562472550275	-0.0892242922675594	0.464023002311951	0.634167971125866	-0.116369276247951	0.49143370845012	-0.187993999647664	0.153957282568863	-0.568332078392226	0.64498878858725	0.213545242773171	0.0471870960403562	0.363546322505604	0.517212606766738	0.163846397706934	0.730766588927343	-0.599160327830476	0.717004498753869	0.757368312718641	-0.333074594092053	0.268841134974105	0.47825815471556	0.197036766626719	-0.162584086605926	0.286898619765725	0.343393606074164	0.0537555807036526	-0.244130176106674	0.404882068075265	-0.304404983374632	0.10875793495404	0.496389527095765	-0.0540310777311433	-0.430330111343796	-0.133334418098849	-0.423205377337133
CCL2_ClostridiumP	0.490524026105313	-0.0922252845537502	0.479630068674298	0.655497736161055	-0.120283269752349	0.507962713396559	-0.19431703711263	0.159135520531307	-0.58744750245337	0.666682503718389	0.220727677175602	0.0487741986962138	0.375773930949286	0.534608665662595	0.169357248655061	0.755345376168385	-0.619312636986585	0.741120408392828	0.78284182902806	-0.344277308758581	0.277883405321835	0.494344009774016	0.20366395079053	-0.168052480665009	0.296548240098424	0.354943392984948	0.0555636094246607	-0.252341311849007	0.418499973381449	-0.314643417143834	0.112415926691093	0.513085217292928	-0.0558483725884621	-0.4448039425375	-0.137819021451022	-0.437439573435374
CCL2_PBS	0.35236635202287	-0.0662497356969405	0.344540712839531	0.470874684537331	-0.0864050988664897	0.364893376792019	-0.139587016862187	0.114314487900004	-0.421991018641764	0.478909226236936	0.158559014966884	0.0350367883177524	0.269935991281018	0.384034410658815	0.121657233328673	0.542599914689304	-0.444881235256304	0.53238145496876	0.562351902914345	-0.247310494319125	0.19961664793138	0.355110424970357	0.146301342155291	-0.120719957451401	0.213024471791826	0.254972441520885	0.0399139396160542	-0.181268567468314	0.300628106054135	-0.226023083858445	0.0807536183536634	0.368573110943918	-0.0401184983162995	-0.319523477456901	-0.0990018495396434	-0.31423330666533
CCL2_PseudomonasA	0.394225916128005	-0.0741199112753803	0.385470625622461	0.52681251438323	-0.0966696424423689	0.408241096032741	-0.156169337072511	0.127894543449932	-0.472121685191559	0.535801524099998	0.177395124638963	0.0391990038023052	0.302003193119228	0.429656000062184	0.136109574558588	0.607058384636807	-0.497731158296555	0.595626017097676	0.629156821700007	-0.276689887190758	0.22333022280187	0.397295972804628	0.163681294512998	-0.135060954452664	0.238330836834177	0.285262039831321	0.0446555391032217	-0.20280247153329	0.336341395376271	-0.252873626521493	0.090346791041098	0.412357966326433	-0.0448843984722936	-0.357481453327521	-0.110762831380108	-0.35156283364432
CCL2_StaphA	0.372712018208736	-0.0700750016443096	0.364434525885614	0.498063032947934	-0.091394137372017	0.385962354561956	-0.147646784296435	0.120915017143701	-0.446356819602695	0.506561489838187	0.167714227349553	0.0370598157584983	0.285522120713143	0.406208593517916	0.128681733381505	0.573929684610215	-0.470568719469588	0.563121210067841	0.594822154486319	-0.261590225436447	0.211142531888909	0.375614534185356	0.154748795361159	-0.127690339107248	0.225324524755496	0.269694574187634	0.0422185742297994	-0.191735031540516	0.317986401069402	-0.239073677900935	0.0854163398447828	0.389854556908611	-0.0424349441685659	-0.337972792987638	-0.104718225609473	-0.332377167238823
IL.1a_BacillusS	0.412564168601396	-0.077567755748984	0.403401607236175	0.551318312961335	-0.101166435365148	0.427231294248506	-0.163433884162581	0.133843828699338	-0.494083424151395	0.560725465481323	0.185647034140828	0.0410224283896393	0.316051510534748	0.449642357842095	0.142440999358907	0.635296989629849	-0.520884176074696	0.623332821329468	0.658423382242274	-0.289560702630732	0.233718900570456	0.415777035459035	0.171295276194954	-0.1413436004704	0.249417299898266	0.298531607085754	0.0467327859733751	-0.212236257525172	0.351987026912225	-0.264636578213151	0.0945494631549587	0.431539669473146	-0.0469722912201513	-0.374110459380858	-0.115915198800459	-0.367916522582256
IL.1a_BacteroidesV	0.416325098500225	-0.0782748624586392	0.407079011338022	0.556344123937642	-0.10208866734863	0.431125929484768	-0.164923745445282	0.135063947399504	-0.49858748258358	0.565837031944577	0.187339390226176	0.041396388343496	0.318932632226847	0.453741292059094	0.143739489761319	0.641088349192252	-0.52563254983257	0.629015115680444	0.664425561715972	-0.292200334443019	0.235849479200337	0.419567253812716	0.172856801830963	-0.142632086998009	0.2516909849438	0.30125301755298	0.0471588014768994	-0.214171000644643	0.355195736330693	-0.267049002013064	0.0954113749009621	0.435473579805092	-0.0474004900505665	-0.377520845738257	-0.11697188033045	-0.371270445087798
IL.1a_CandidaA	0.395178685066557	-0.0742990449809595	0.386402234691758	0.528085719871784	-0.0969032745524153	0.409227736991206	-0.156546768609682	0.128203640197315	-0.473262713364656	0.537096454312616	0.177823854861133	0.0392937403270163	0.302733077304858	0.430694396764111	0.136438525471183	0.608525529106785	-0.498934079687497	0.597065531713197	0.630677373882575	-0.277358593938188	0.223869969405582	0.398256161485316	0.164076881020262	-0.135387371050227	0.238906837064362	0.285951463838673	0.0447634630342754	-0.203292606472758	0.337154268455268	-0.253484773903925	0.0905651420238218	0.413354556976126	-0.0449928755128443	-0.358345417899369	-0.111030524043039	-0.3524124940399
